sample_id,true_type,pred_type,prompt_strategy,text_length
5014,INTJ,ENTJ,zero_shot,
5015,INFJ,INTJ,zero_shot,
5016,ENTJ,INTJ,zero_shot,
5017,ENTP,INTP,zero_shot,
5018,INTJ,INFJ,zero_shot,
5019,ISFP,ISTJ,zero_shot,
5020,INFP,INTJ,zero_shot,
5021,INTJ,INFJ,zero_shot,
5022,INTP,ENTP,zero_shot,
5023,INFJ,INFJ,zero_shot,
5024,INFJ,INFJ,zero_shot,
5025,INFP,INFJ,zero_shot,
5026,ENFP,INFJ,zero_shot,
5027,ISFJ,ISTJ,zero_shot,
5028,INTP,INTP,zero_shot,
5029,INFJ,ENFJ,zero_shot,
5030,INTP,INTP,zero_shot,
5031,INTP,INTJ,zero_shot,
5032,ENTP,ENTP,zero_shot,
5033,ESFJ,ESFJ,zero_shot,
5034,INFJ,ENFJ,zero_shot,
5035,ISTP,ISFJ,zero_shot,
5036,ENFP,INTP,zero_shot,
5037,INFJ,INFJ,zero_shot,
5038,INTJ,INFJ,zero_shot,
5039,INTJ,INTJ,zero_shot,
5040,ENFP,INTJ,zero_shot,
5041,INFP,INFP,zero_shot,
5042,INFJ,INTJ,zero_shot,
5043,ENTP,ENTP,zero_shot,
5044,INFJ,ENFJ,zero_shot,
5045,ENFJ,ENFJ,zero_shot,
5046,INFP,INTP,zero_shot,
5047,ENTP,ENTP,zero_shot,
5048,INFJ,INTJ,zero_shot,
5049,ENFP,INFP,zero_shot,
5050,ISFP,ISFP,zero_shot,
5051,INTJ,INFJ,zero_shot,
5052,INFJ,ENFJ,zero_shot,
5053,ENFP,ENFP,zero_shot,
5054,ENTJ,INTJ,zero_shot,
5055,ESFJ,ISTJ,zero_shot,
5056,INFJ,INFJ,zero_shot,
5057,INFP,INFP,zero_shot,
5058,INTJ,ENTJ,zero_shot,
5059,INTP,INTJ,zero_shot,
5060,INTP,INTJ,zero_shot,
5061,ENFJ,INTJ,zero_shot,
5062,INFP,INTJ,zero_shot,
5063,ENTP,ENTP,zero_shot,
5064,INFP,INFP,zero_shot,
5065,ENTP,INTP,zero_shot,
5066,ESTP,ISTP,zero_shot,
5067,ISTJ,ISTP,zero_shot,
5068,INTP,INTJ,zero_shot,
5069,INTJ,ENTJ,zero_shot,
5070,INFJ,INFJ,zero_shot,
5071,INFJ,INTJ,zero_shot,
5072,ENFP,INTP,zero_shot,
5073,ISTP,ESTJ,zero_shot,
5074,ENFP,ENFP,zero_shot,
5075,INFP,ISTJ,zero_shot,
5076,ENTP,INTP,zero_shot,
5077,INTJ,ENTJ,zero_shot,
5078,INFJ,INTJ,zero_shot,
5079,INTP,INTP,zero_shot,
5080,INFP,INTJ,zero_shot,
5081,INFJ,INTJ,zero_shot,
5082,INFP,INFJ,zero_shot,
5083,INFP,INFP,zero_shot,
5084,INTP,INTP,zero_shot,
5085,INFJ,INTJ,zero_shot,
5086,INTP,ENTP,zero_shot,
5087,INFJ,INFJ,zero_shot,
5088,INFJ,INTJ,zero_shot,
5089,INFJ,INTJ,zero_shot,
5090,INFP,INFJ,zero_shot,
5091,INFJ,INTJ,zero_shot,
5092,INFP,INTP,zero_shot,
5093,INFP,INFP,zero_shot,
5094,ISFP,ISFJ,zero_shot,
5095,ISFP,ISTP,zero_shot,
5096,ENFP,INFJ,zero_shot,
5097,INFJ,INTJ,zero_shot,
5098,INFP,INFP,zero_shot,
5099,INFJ,INTJ,zero_shot,
5100,ENTP,INTP,zero_shot,
5101,INTJ,INTJ,zero_shot,
5102,INTJ,ENTJ,zero_shot,
5103,INFP,INTP,zero_shot,
5104,INFJ,ENTP,zero_shot,
5105,INTJ,ENTJ,zero_shot,
5106,ENTP,ENTP,zero_shot,
5107,ISTJ,ESTJ,zero_shot,
5108,INFP,ENTJ,zero_shot,
5109,ENTJ,INFJ,zero_shot,
5110,INFP,INTJ,zero_shot,
5111,INFP,INFP,zero_shot,
5112,INFP,INFP,zero_shot,
5113,ISFP,ISFJ,zero_shot,
5114,INFP,ENTJ,zero_shot,
5115,INFJ,INFJ,zero_shot,
5116,ENFJ,ENFJ,zero_shot,
5117,ENTP,ENTP,zero_shot,
5118,ENFP,ENFP,zero_shot,
5119,ENFP,INFJ,zero_shot,
5120,ENTJ,INFJ,zero_shot,
5121,INTP,INTP,zero_shot,
5122,INTJ,INFJ,zero_shot,
5123,ENTJ,INTP,zero_shot,
5124,INFP,ENTP,zero_shot,
5125,INFP,INTJ,zero_shot,
5126,INFJ,INFJ,zero_shot,
5127,ENTP,INTJ,zero_shot,
5128,ENFJ,ENFJ,zero_shot,
5129,INFP,INFP,zero_shot,
5130,INFJ,INTJ,zero_shot,
5131,INTJ,INTJ,zero_shot,
5132,INTJ,ENTJ,zero_shot,
5133,INTP,INTP,zero_shot,
5134,INTJ,INTJ,zero_shot,
5135,INTP,INTJ,zero_shot,
5136,INTJ,INTJ,zero_shot,
5137,INTJ,INTP,zero_shot,
5138,INTJ,ENTJ,zero_shot,
5139,ENFJ,ENFJ,zero_shot,
5140,ENTJ,ENTJ,zero_shot,
5141,ENFP,ENFP,zero_shot,
5142,ENFP,ENFP,zero_shot,
5143,INFJ,ENTJ,zero_shot,
5144,ENFP,ENFP,zero_shot,
5145,INTJ,INTJ,zero_shot,
5146,ENTP,ENTP,zero_shot,
5147,INTJ,ENTJ,zero_shot,
5148,INFP,INFP,zero_shot,
5149,INFP,INFJ,zero_shot,
5150,INFJ,INFJ,zero_shot,
5151,INFP,INTJ,zero_shot,
5152,INFJ,INTJ,zero_shot,
5153,INTP,INTP,zero_shot,
5154,INTP,INTJ,zero_shot,
5155,ENFJ,INFP,zero_shot,
5156,INTJ,INFJ,zero_shot,
5157,INTP,INTP,zero_shot,
5158,ISFJ,ISFJ,zero_shot,
5159,INTJ,INTJ,zero_shot,
5160,INFP,INTP,zero_shot,
5161,ISTP,ISTP,zero_shot,
5162,ESTJ,ESTJ,zero_shot,
5163,INFJ,ENTP,zero_shot,
5164,ENTJ,ENFJ,zero_shot,
5165,ENFJ,ENFJ,zero_shot,
5166,INFJ,ENTJ,zero_shot,
5167,INTP,INTP,zero_shot,
5168,ESTJ,ISTJ,zero_shot,
5169,INFP,INTP,zero_shot,
5170,INTP,INTP,zero_shot,
5171,ENTP,INTP,zero_shot,
5172,INFP,INTJ,zero_shot,
5173,INFJ,INTJ,zero_shot,
5174,INTJ,INTJ,zero_shot,
5175,INTP,INTP,zero_shot,
5176,ESFJ,ISFJ,zero_shot,
5177,ENTP,INTJ,zero_shot,
5178,INFP,INFP,zero_shot,
5179,ENTJ,ENTJ,zero_shot,
5180,INFJ,ENTJ,zero_shot,
5181,ENTJ,INTP,zero_shot,
5182,INTJ,INTJ,zero_shot,
5183,INTP,INTP,zero_shot,
5184,INFJ,INTJ,zero_shot,
5185,ENFP,ENFP,zero_shot,
5186,INFJ,INFJ,zero_shot,
5187,ENFP,ENTJ,zero_shot,
5188,INFJ,INTJ,zero_shot,
5189,INFP,ENTJ,zero_shot,
5190,ISTP,ISTJ,zero_shot,
5191,INFP,INFP,zero_shot,
5192,ENFP,ENFP,zero_shot,
5193,INFJ,INTJ,zero_shot,
5194,ESFP,ISFP,zero_shot,
5195,INFJ,INFJ,zero_shot,
5196,ENTP,INTP,zero_shot,
5197,ENTP,INTP,zero_shot,
5198,INTP,ENTP,zero_shot,
5199,INTP,ENTP,zero_shot,
5200,INFP,INFP,zero_shot,
5201,ESTP,ESFJ,zero_shot,
5202,INFP,INFP,zero_shot,
5203,ISFJ,ESFJ,zero_shot,
5204,ENTP,ENTP,zero_shot,
5205,ENFP,INFP,zero_shot,
5206,ENFP,INTP,zero_shot,
5207,INFP,INFP,zero_shot,
5208,ENFP,INFP,zero_shot,
5209,ENTJ,INFJ,zero_shot,
5210,ENTP,INTJ,zero_shot,
5211,INTP,INTJ,zero_shot,
5212,ENTP,INTP,zero_shot,
5213,INTP,INFJ,zero_shot,
5214,ENTJ,INTJ,zero_shot,
5215,INFJ,INTJ,zero_shot,
5216,INFJ,INFJ,zero_shot,
5217,INFP,ENTJ,zero_shot,
5218,INTJ,INTJ,zero_shot,
5219,INFJ,INTJ,zero_shot,
5220,INFP,INFP,zero_shot,
5221,INFP,INFP,zero_shot,
5222,ISFJ,ISFJ,zero_shot,
5223,INFJ,INTP,zero_shot,
5224,INFP,INTP,zero_shot,
5225,INFJ,INFJ,zero_shot,
5226,ENTP,INTP,zero_shot,
5227,ISFP,ISTJ,zero_shot,
5228,INFP,INFP,zero_shot,
5229,INFP,INFJ,zero_shot,
5230,INFJ,ENTP,zero_shot,
5231,INFP,INFP,zero_shot,
5232,INTJ,INFJ,zero_shot,
5233,INFP,INFJ,zero_shot,
5234,INFP,INFP,zero_shot,
5235,INTJ,ENTJ,zero_shot,
5236,INTP,INTJ,zero_shot,
5237,ENTJ,ENTJ,zero_shot,
5238,INTJ,ENTP,zero_shot,
5239,INTP,INTJ,zero_shot,
5240,ENTP,INTJ,zero_shot,
5241,INFJ,INTJ,zero_shot,
5242,INFJ,ENTJ,zero_shot,
5243,INFP,INFP,zero_shot,
5244,ENFJ,INTP,zero_shot,
5245,INFP,INFP,zero_shot,
5246,ENFP,INTP,zero_shot,
5247,INTP,INTP,zero_shot,
5248,INTJ,INTJ,zero_shot,
5249,INTJ,INTJ,zero_shot,
5250,INFJ,INFJ,zero_shot,
5251,INFJ,INTJ,zero_shot,
5252,ISTP,ISTJ,zero_shot,
5253,INTJ,ENTJ,zero_shot,
5254,ENFP,ENFP,zero_shot,
5255,INFP,INFP,zero_shot,
5256,INTP,INTP,zero_shot,
5257,INFP,INFP,zero_shot,
5258,ENTP,ENTP,zero_shot,
5259,INFJ,INFJ,zero_shot,
5260,INFP,INTJ,zero_shot,
5261,INTP,INTP,zero_shot,
5262,INTP,ENTP,zero_shot,
5263,INFP,INTP,zero_shot,
5264,ESTJ,ESFJ,zero_shot,
5265,ISTJ,ESTJ,zero_shot,
5266,ISTP,ISTP,zero_shot,
5267,ENFP,INFP,zero_shot,
5268,INFP,INFP,zero_shot,
5269,INTP,INTJ,zero_shot,
5270,INFP,INFP,zero_shot,
5271,INTP,INTP,zero_shot,
5272,ENTJ,INTJ,zero_shot,
5273,INFP,INTP,zero_shot,
5274,INFP,INFJ,zero_shot,
5275,ENFP,ENFP,zero_shot,
5276,INFJ,INFJ,zero_shot,
5277,ENTP,INTP,zero_shot,
5278,ENFP,INFP,zero_shot,
5279,INTP,INTP,zero_shot,
5280,ENFP,ENFP,zero_shot,
5281,INFP,INFP,zero_shot,
5282,ESFJ,ESFJ,zero_shot,
5283,INFJ,INFJ,zero_shot,
5284,INTP,INTP,zero_shot,
5285,ENFP,ISTP,zero_shot,
5286,INTJ,INTJ,zero_shot,
5287,ENTP,ISTP,zero_shot,
5288,ESTP,ESFP,zero_shot,
5289,INFJ,INTJ,zero_shot,
5290,ENFP,INFJ,zero_shot,
5291,INFJ,INTJ,zero_shot,
5292,INFP,ENFJ,zero_shot,
5293,ISFP,ISFP,zero_shot,
5294,ISTP,ISTJ,zero_shot,
5295,INTP,INFJ,zero_shot,
5296,ENTP,ENFP,zero_shot,
5297,INTP,INTP,zero_shot,
5298,INTJ,INTJ,zero_shot,
5299,INTJ,INFJ,zero_shot,
5300,INFP,INTJ,zero_shot,
5301,INTP,INTJ,zero_shot,
5302,ENTP,ISTP,zero_shot,
5303,INTJ,ENTJ,zero_shot,
5304,ENTP,ENTJ,zero_shot,
5305,INFJ,ENFJ,zero_shot,
5306,INTP,INTJ,zero_shot,
5307,INFP,INFJ,zero_shot,
5308,ENTP,INFJ,zero_shot,
5309,INTP,INTP,zero_shot,
5310,ENTP,INTP,zero_shot,
5311,INFJ,INFJ,zero_shot,
5312,ENFP,INTP,zero_shot,
5313,INFP,INTJ,zero_shot,
5314,INTJ,ENTJ,zero_shot,
5315,INFJ,INTJ,zero_shot,
5316,ISFP,ISTJ,zero_shot,
5317,INFP,INTJ,zero_shot,
5318,ISFP,ISFP,zero_shot,
5319,INFJ,ENTJ,zero_shot,
5320,INFJ,INFJ,zero_shot,
5321,ENTP,ENTP,zero_shot,
5322,ISTJ,ISTJ,zero_shot,
5323,INFJ,INTJ,zero_shot,
5324,INFP,INTP,zero_shot,
5325,INTP,INTJ,zero_shot,
5326,INFJ,INFJ,zero_shot,
5327,ENFP,ENFP,zero_shot,
5328,INFP,ENTJ,zero_shot,
5329,INFP,INTJ,zero_shot,
5330,INFP,INTP,zero_shot,
5331,INTP,ENTP,zero_shot,
5332,ENTP,INTP,zero_shot,
5333,ENFP,INTP,zero_shot,
5334,INTP,INTJ,zero_shot,
5335,INFP,INTJ,zero_shot,
5336,INTJ,ENTJ,zero_shot,
5337,INFP,INFP,zero_shot,
5338,INFP,INTJ,zero_shot,
5339,INTJ,ENFJ,zero_shot,
5340,INTJ,ENTJ,zero_shot,
5341,INFP,INFP,zero_shot,
5342,ENTP,ENTP,zero_shot,
5343,INFP,INFP,zero_shot,
5344,INTJ,INTP,zero_shot,
5345,ISFJ,ESTJ,zero_shot,
5346,ESTP,ESTP,zero_shot,
5347,INFP,INTJ,zero_shot,
5348,ISTP,ISFJ,zero_shot,
5349,INTP,INTJ,zero_shot,
5350,ENFP,INFP,zero_shot,
5351,INFJ,ENFJ,zero_shot,
5352,INTJ,INTJ,zero_shot,
5353,INFP,INFP,zero_shot,
5354,INTP,INFJ,zero_shot,
5355,INTJ,INFJ,zero_shot,
5356,ENFP,ENFP,zero_shot,
5357,ENTP,ENTJ,zero_shot,
5358,INFJ,INFJ,zero_shot,
5359,INFJ,INTJ,zero_shot,
5360,ISTJ,ISTJ,zero_shot,
5361,INFP,INTP,zero_shot,
5362,INTJ,ENTJ,zero_shot,
5363,INTP,INTP,zero_shot,
5364,INFP,ENTJ,zero_shot,
5365,INFJ,INTJ,zero_shot,
5366,ENTP,INTP,zero_shot,
5367,ISTP,ESTJ,zero_shot,
5368,INFP,INFP,zero_shot,
5369,INTJ,ENTJ,zero_shot,
5370,INFP,INFP,zero_shot,
5371,INTP,ENTP,zero_shot,
5372,INFJ,INFJ,zero_shot,
5373,INFP,INTP,zero_shot,
5374,INFJ,INFJ,zero_shot,
5375,ENFP,ENFP,zero_shot,
5376,ENTJ,ENTJ,zero_shot,
5377,ENFP,ENTJ,zero_shot,
5378,INFP,INTP,zero_shot,
5379,ESTP,ENTJ,zero_shot,
5380,INFP,INFP,zero_shot,
5381,INFJ,INTJ,zero_shot,
5382,INFJ,INTJ,zero_shot,
5383,INFP,INTJ,zero_shot,
5384,ENFJ,INTJ,zero_shot,
5385,INFJ,ENTJ,zero_shot,
5386,ENTJ,INTJ,zero_shot,
5387,INFP,INFP,zero_shot,
5388,INFJ,INTJ,zero_shot,
5389,INFJ,INFJ,zero_shot,
5390,INFJ,INFJ,zero_shot,
5391,INFP,INTJ,zero_shot,
5392,INFP,INFP,zero_shot,
5393,INFP,INFP,zero_shot,
5394,INTJ,ENTJ,zero_shot,
5395,INFJ,INFJ,zero_shot,
5396,ENFP,INTP,zero_shot,
5397,INFJ,ISFJ,zero_shot,
5398,ENFP,INTJ,zero_shot,
5399,ENTP,ESTP,zero_shot,
5400,ENFJ,INTJ,zero_shot,
5401,ENFP,ENFP,zero_shot,
5402,ENTJ,ENTP,zero_shot,
5403,INFP,INFP,zero_shot,
5404,INTJ,ENTJ,zero_shot,
5405,INFJ,ENTJ,zero_shot,
5406,ENTP,INTJ,zero_shot,
5407,ENFP,INTP,zero_shot,
5408,INFP,INTP,zero_shot,
5409,ISFP,ISFP,zero_shot,
5410,INFJ,INFJ,zero_shot,
5411,INFJ,INTJ,zero_shot,
5412,INTJ,ENTJ,zero_shot,
5413,ISTP,ESTJ,zero_shot,
5414,ENTP,INFP,zero_shot,
5415,INFJ,INFP,zero_shot,
5416,ISFP,ESTP,zero_shot,
5417,ENTP,INTJ,zero_shot,
5418,INFP,ENFJ,zero_shot,
5419,INFP,INTP,zero_shot,
5420,INTP,INTP,zero_shot,
5421,INFJ,INTJ,zero_shot,
5422,ENTP,INFJ,zero_shot,
5423,INTP,INTJ,zero_shot,
5424,ISTJ,ISTJ,zero_shot,
5425,INTP,INTP,zero_shot,
5426,INTJ,INTP,zero_shot,
5427,INFP,INFP,zero_shot,
5428,INFP,INTJ,zero_shot,
5429,INTP,INFJ,zero_shot,
5430,INFP,INFP,zero_shot,
5431,INFJ,ENTJ,zero_shot,
5432,ESTP,ESTP,zero_shot,
5433,INFP,INTJ,zero_shot,
5434,ISTP,ISTP,zero_shot,
5435,ENTP,INTP,zero_shot,
5436,INFP,INTJ,zero_shot,
5437,INTJ,ENTJ,zero_shot,
5438,INFJ,ISTJ,zero_shot,
5439,INFP,INTJ,zero_shot,
5440,INTP,ENTJ,zero_shot,
5441,INTJ,INFJ,zero_shot,
5442,INFJ,INTJ,zero_shot,
5443,INFJ,INFJ,zero_shot,
5444,ENTP,ENTP,zero_shot,
5445,INFP,INFP,zero_shot,
5446,INFP,INFJ,zero_shot,
5447,INTP,INTP,zero_shot,
5448,INTJ,ENTJ,zero_shot,
5449,INFJ,INFJ,zero_shot,
5450,ISTJ,ESTJ,zero_shot,
5451,ENTP,ENTP,zero_shot,
5452,INFJ,ENFJ,zero_shot,
5453,ISTP,ISTP,zero_shot,
5454,INTP,ENTJ,zero_shot,
5455,INTJ,ISTJ,zero_shot,
5456,INTP,INTP,zero_shot,
5457,INTJ,INTP,zero_shot,
5458,ENTJ,ENTJ,zero_shot,
5459,INFP,INFP,zero_shot,
5460,INFP,INTP,zero_shot,
5461,INFJ,INTJ,zero_shot,
5462,ISTP,ISTJ,zero_shot,
5463,ENFP,INFP,zero_shot,
5464,INFJ,INTJ,zero_shot,
5465,ISTP,ISTP,zero_shot,
5466,ENFJ,INTJ,zero_shot,
5467,INTJ,ENTJ,zero_shot,
5468,INTP,INTP,zero_shot,
5469,ESFJ,ISFJ,zero_shot,
5470,INTP,INTJ,zero_shot,
5471,ISFP,ISFP,zero_shot,
5472,ESFJ,ISFJ,zero_shot,
5473,INFJ,INFJ,zero_shot,
5474,ISTP,ISTJ,zero_shot,
5475,ISFJ,ISFJ,zero_shot,
5476,ISTP,ISTJ,zero_shot,
5477,ISTJ,ISTJ,zero_shot,
5478,INTP,INTP,zero_shot,
5479,INTP,INTJ,zero_shot,
5480,INTP,INTP,zero_shot,
5481,INFJ,INTJ,zero_shot,
5482,INFP,INTP,zero_shot,
5483,INFJ,ISTJ,zero_shot,
5484,ISTP,ISTP,zero_shot,
5485,INFP,INFP,zero_shot,
5486,INFJ,INTJ,zero_shot,
5487,ENFP,ENFP,zero_shot,
5488,INTJ,ISTJ,zero_shot,
5489,INTP,ISTJ,zero_shot,
5490,INFP,ENTJ,zero_shot,
5491,INFJ,INTJ,zero_shot,
5492,INFP,INFP,zero_shot,
5493,ENFP,INFJ,zero_shot,
5494,INFP,INTP,zero_shot,
5495,ISFP,ISFP,zero_shot,
5496,INTP,INTJ,zero_shot,
5497,ISFP,ISTJ,zero_shot,
5498,ISFP,ISFP,zero_shot,
5499,INFP,INFP,zero_shot,
5500,INTP,ENTP,zero_shot,
5501,INFP,INFP,zero_shot,
5502,INFJ,ENTJ,zero_shot,
5503,INFP,INFP,zero_shot,
5504,INTJ,INTJ,zero_shot,
5505,INTJ,INTJ,zero_shot,
5506,ENTP,ENFP,zero_shot,
5507,INFP,INTP,zero_shot,
5508,ENTP,ENTJ,zero_shot,
5509,INTJ,INTJ,zero_shot,
5510,INTJ,ENTJ,zero_shot,
5511,ENFP,ENFP,zero_shot,
5512,INTP,INTJ,zero_shot,
5513,INTP,INTJ,zero_shot,
5514,ENTP,ENFP,zero_shot,
5515,INFP,INTP,zero_shot,
5516,INFP,INFP,zero_shot,
5517,INTP,INTJ,zero_shot,
5518,ENTP,INTJ,zero_shot,
5519,INTP,INTP,zero_shot,
5520,ENTP,INTJ,zero_shot,
5521,INFJ,INTJ,zero_shot,
5522,INFP,INTJ,zero_shot,
5523,ENFP,INFJ,zero_shot,
5524,INFJ,INFJ,zero_shot,
5525,INFJ,INTJ,zero_shot,
5526,INFP,ENTP,zero_shot,
5527,INTJ,ENTJ,zero_shot,
5528,INFP,INFJ,zero_shot,
5529,INFP,INFP,zero_shot,
5530,ENFJ,INTP,zero_shot,
5531,INFP,INTP,zero_shot,
5532,ESTP,INTP,zero_shot,
5533,INFP,ENTP,zero_shot,
5534,INFP,INFJ,zero_shot,
5535,INTP,INTJ,zero_shot,
5536,INTJ,INFJ,zero_shot,
5537,ENTP,ISTP,zero_shot,
5538,ENFJ,ENFJ,zero_shot,
5539,INTJ,INTJ,zero_shot,
5540,INTP,INTP,zero_shot,
5541,ISFP,ESFP,zero_shot,
5542,INTP,INTJ,zero_shot,
5543,INTP,INTP,zero_shot,
5544,ENFP,ENFP,zero_shot,
5545,INFJ,ENTJ,zero_shot,
5546,INFP,INFP,zero_shot,
5547,INTJ,INTJ,zero_shot,
5548,INTP,ENTP,zero_shot,
5549,INTP,INTP,zero_shot,
5550,INTP,INTP,zero_shot,
5551,INTJ,INTJ,zero_shot,
5552,ISTJ,ISTJ,zero_shot,
5553,INTJ,ENTJ,zero_shot,
5554,ENTP,INTP,zero_shot,
5555,INFP,INFP,zero_shot,
5556,INFJ,INTJ,zero_shot,
5557,INTP,ENTP,zero_shot,
5558,INTP,INFP,zero_shot,
5559,INFP,INTJ,zero_shot,
5560,INFP,INFP,zero_shot,
5561,INFP,INFP,zero_shot,
5562,INTJ,INTJ,zero_shot,
5563,INTJ,INTJ,zero_shot,
5564,INTJ,INTJ,zero_shot,
5565,ENFP,ENFJ,zero_shot,
5566,ENTP,ENTP,zero_shot,
5567,ENFP,INTP,zero_shot,
5568,INFP,ENFP,zero_shot,
5569,ENTP,ENFP,zero_shot,
5570,INFJ,ENTJ,zero_shot,
5571,INFP,INTP,zero_shot,
5572,INFP,ENFP,zero_shot,
5573,INFJ,INFJ,zero_shot,
5574,ENFP,ENFP,zero_shot,
5575,ISTP,ISFP,zero_shot,
5576,INFJ,INFJ,zero_shot,
5577,ENTP,ENTP,zero_shot,
5578,INTP,INTJ,zero_shot,
5579,ESFP,ISTP,zero_shot,
5580,ENFP,ENFP,zero_shot,
5581,ENTJ,ENTJ,zero_shot,
5582,ESFJ,ESFJ,zero_shot,
5583,INTJ,ENTJ,zero_shot,
5584,INTJ,INTJ,zero_shot,
5585,INFJ,ENFJ,zero_shot,
5586,INTP,INTJ,zero_shot,
5587,ENTP,ENTP,zero_shot,
5588,ISTP,ISTJ,zero_shot,
5589,ISTP,ISTJ,zero_shot,
5590,INFJ,INFJ,zero_shot,
5591,ENTP,ENTP,zero_shot,
5592,INFP,INTJ,zero_shot,
5593,ENFP,ENFP,zero_shot,
5594,INFJ,INFJ,zero_shot,
5595,INFP,INTP,zero_shot,
5596,INFP,INFP,zero_shot,
5597,ENTP,INTJ,zero_shot,
5598,INFP,INTP,zero_shot,
5599,ENTJ,INTJ,zero_shot,
5600,ENTP,INTP,zero_shot,
5601,ISTP,ISFJ,zero_shot,
5602,INTJ,ENTJ,zero_shot,
5603,ENTP,ENTP,zero_shot,
5604,INTJ,INTP,zero_shot,
5605,INFP,INFP,zero_shot,
5606,INFJ,INFJ,zero_shot,
5607,ISTJ,ISTJ,zero_shot,
5608,INTJ,ENTJ,zero_shot,
5609,INTJ,ENTJ,zero_shot,
5610,ISTJ,ISTJ,zero_shot,
5611,ENFP,INFP,zero_shot,
5612,ENTP,INTJ,zero_shot,
5613,INFJ,ISTJ,zero_shot,
5614,INFP,INTP,zero_shot,
5615,INTJ,ENTJ,zero_shot,
5616,INTP,INTP,zero_shot,
5617,INFP,INFP,zero_shot,
5618,INTP,INFJ,zero_shot,
5619,INFP,INTJ,zero_shot,
5620,INTJ,ENTJ,zero_shot,
5621,INTJ,ENTJ,zero_shot,
5622,ENTP,ENTP,zero_shot,
5623,INTP,INTP,zero_shot,
5624,INFJ,INTP,zero_shot,
5625,INFJ,INFJ,zero_shot,
5626,ENFP,INFP,zero_shot,
5627,ISFP,ESTJ,zero_shot,
5628,ENTP,INTP,zero_shot,
5629,ENFP,ENTP,zero_shot,
5630,INFP,INTJ,zero_shot,
5631,INTP,INTP,zero_shot,
5632,INFP,INTJ,zero_shot,
5633,ISFJ,ISFJ,zero_shot,
5634,ENTP,ENTP,zero_shot,
5635,INTJ,ENTJ,zero_shot,
5636,INTP,INTP,zero_shot,
5637,INFP,INFP,zero_shot,
5638,ENTP,INTJ,zero_shot,
5639,ENFJ,ENFJ,zero_shot,
5640,INFJ,INTJ,zero_shot,
5641,INTP,ENTP,zero_shot,
5642,ISFP,ISTJ,zero_shot,
5643,INFP,INFP,zero_shot,
5644,INTP,INTJ,zero_shot,
5645,ENTP,ENTP,zero_shot,
5646,ISTJ,ISTJ,zero_shot,
5647,INTP,INTP,zero_shot,
5648,INFJ,INFJ,zero_shot,
5649,ISFP,ISFP,zero_shot,
5650,INTP,INTJ,zero_shot,
5651,INFJ,INTJ,zero_shot,
5652,ENTP,ESTP,zero_shot,
5653,INTP,INTP,zero_shot,
5654,INFJ,INTJ,zero_shot,
5655,INFJ,INTJ,zero_shot,
5656,ENTJ,INTP,zero_shot,
5657,INTP,ENTJ,zero_shot,
5658,INFJ,INTJ,zero_shot,
5659,INFP,ENTJ,zero_shot,
5660,ESTJ,ESTJ,zero_shot,
5661,ENFJ,INFJ,zero_shot,
5662,INFJ,INFJ,zero_shot,
5663,INFP,INFP,zero_shot,
5664,INFP,INTP,zero_shot,
5665,INFP,INFP,zero_shot,
5666,INFP,INTP,zero_shot,
5667,INFJ,INTJ,zero_shot,
5668,INFP,INFP,zero_shot,
5669,INTP,INTP,zero_shot,
5670,INTP,INTJ,zero_shot,
5671,ENTP,INTJ,zero_shot,
5672,ISTJ,ESFJ,zero_shot,
5673,INFP,INTJ,zero_shot,
5674,INFJ,INTJ,zero_shot,
5675,ISTJ,ISFJ,zero_shot,
5676,INFJ,INFJ,zero_shot,
5677,INFJ,INFJ,zero_shot,
5678,INFP,INFP,zero_shot,
5679,INTJ,INFJ,zero_shot,
5680,INTJ,INTP,zero_shot,
5681,INTP,INTP,zero_shot,
5682,INTJ,INTJ,zero_shot,
5683,INTJ,INFJ,zero_shot,
5684,INFP,INFJ,zero_shot,
5685,INTJ,ENFJ,zero_shot,
5686,ENTP,ENTP,zero_shot,
5687,INTP,INTP,zero_shot,
5688,INFJ,INFJ,zero_shot,
5689,INFP,ENFJ,zero_shot,
5690,INTJ,INFJ,zero_shot,
5691,INTJ,INFJ,zero_shot,
5692,INTP,ISTP,zero_shot,
5693,INTP,INTP,zero_shot,
5694,ENFJ,ENFJ,zero_shot,
5695,INTP,INTP,zero_shot,
5696,INTP,INTP,zero_shot,
5697,ENTP,INTP,zero_shot,
5698,INTP,INTJ,zero_shot,
5699,ISTJ,ISTJ,zero_shot,
5700,INTJ,INTJ,zero_shot,
5701,ISFP,ISFP,zero_shot,
5702,INTP,INTP,zero_shot,
5703,INFJ,INFJ,zero_shot,
5704,INFP,INFP,zero_shot,
5705,ISFJ,ESTJ,zero_shot,
5706,INTJ,INTJ,zero_shot,
5707,INFJ,ENFJ,zero_shot,
5708,ENFP,INTJ,zero_shot,
5709,ENTJ,INTJ,zero_shot,
5710,ISFP,ISFP,zero_shot,
5711,INFJ,INTJ,zero_shot,
5712,INFP,INTJ,zero_shot,
5713,ENFJ,ENFJ,zero_shot,
5714,ISTJ,ISTJ,zero_shot,
5715,ENTP,ENTJ,zero_shot,
5716,ISTJ,ISTP,zero_shot,
5717,INTP,INTJ,zero_shot,
5718,INTJ,INTJ,zero_shot,
5719,ISFP,ISFP,zero_shot,
5720,INFP,INTJ,zero_shot,
5721,INTJ,ENTJ,zero_shot,
